id,act,attRangeType,classType,coldtimer,delayTime,descs,distance,flySpeed,flyeff,name,pos,protoids,selfeff,selfindex,skilltype,soundid,spell_time,tareff,targetType,targetindex,tarhitpoint,tarsoundid,url,damage_mp,desc,foreskill,learn_lv,lv,money,petskillorder,soulpowercost
531100003,,0,3,0,0,|n|永久增加8点近防,0,,,近防加强,9,0$,,,2,,0,,3,,,,71100011,0,被动技能，永久增加24点近防,,60,3,6000,,200000
531100003,,0,3,0,0,|n|永久增加8点近防,0,,,近防加强,9,0$,,,2,,0,,3,,,,71100011,0,被动技能，永久增加32点近防,,60,4,8000,,250000
531100003,,0,3,0,0,|n|永久增加8点近防,0,,,近防加强,9,0$,,,2,,0,,3,,,,71100011,0,被动技能，永久增加40点近防,,60,5,10000,,300000
531100003,,0,3,0,0,|n|永久增加8点近防,0,,,近防加强,9,0$,,,2,,0,,3,,,,71100011,0,被动技能，永久增加48点近防,,60,6,12000,,350000
531100003,,0,3,0,0,|n|永久增加8点近防,0,,,近防加强,9,0$,,,2,,0,,3,,,,71100011,0,被动技能，永久增加56点近防,,60,7,14000,,400000
531100003,,0,3,0,0,|n|永久增加8点近防,0,,,近防加强,9,0$,,,2,,0,,3,,,,71100011,0,被动技能，永久增加64点近防,,60,8,16000,,450000
531100003,,0,3,0,0,|n|永久增加8点近防,0,,,近防加强,9,0$,,,2,,0,,3,,,,71100011,0,被动技能，永久增加72点近防,,60,9,18000,,500000
531100003,,0,3,0,0,|n|永久增加8点近防,0,,,近防加强,9,0$,,,2,,0,,3,,,,71100011,0,被动技能，永久增加80点近防,,60,10,20000,,550000
531100003,,0,3,0,0,|n|永久增加8点近防,0,,,近防加强,9,0$,,,2,,0,,3,,,,71100011,0,被动技能，永久增加88点近防,,60,11,22000,,600000
531100003,,0,3,0,0,|n|永久增加8点近防,0,,,近防加强,9,0$,,,2,,0,,3,,,,71100011,0,被动技能，永久增加96点近防,,60,12,24000,,650000
531100003,,0,3,0,0,|n|永久增加8点近防,0,,,近防加强,9,0$,,,2,,0,,3,,,,71100011,0,被动技能，永久增加104点近防,,60,13,26000,,700000
531100003,,0,3,0,0,|n|永久增加8点近防,0,,,近防加强,9,0$,,,2,,0,,3,,,,71100011,0,被动技能，永久增加112点近防,,60,14,28000,,750000
531100003,,0,3,0,0,|n|永久增加8点近防,0,,,近防加强,9,0$,,,2,,0,,3,,,,71100011,0,被动技能，永久增加120点近防,,60,15,30000,,800000
531100003,,0,3,0,0,|n|永久增加8点近防,0,,,近防加强,9,0$,,,2,,0,,3,,,,71100011,0,被动技能，永久增加128点近防,,60,16,32000,,850000
531100003,,0,3,0,0,|n|永久增加8点近防,0,,,近防加强,9,0$,,,2,,0,,3,,,,71100011,0,被动技能，永久增加136点近防,,60,17,34000,,900000
531100003,,0,3,0,0,|n|永久增加8点近防,0,,,近防加强,9,0$,,,2,,0,,3,,,,71100011,0,被动技能，永久增加144点近防,,60,18,36000,,950000
531100003,,0,3,0,0,|n|永久增加8点近防,0,,,近防加强,9,0$,,,2,,0,,3,,,,71100011,0,被动技能，永久增加152点近防,,60,19,38000,,1000000
531100003,,0,3,0,0,|n|永久增加8点近防,0,,,近防加强,9,0$,,,2,,0,,3,,,,71100011,0,被动技能，永久增加160点近防,,60,20,40000,,1050000
531100003,,0,3,0,0,|n|永久增加8点近防,0,,,近防加强,9,0$,,,2,,0,,3,,,,71100011,0,被动技能，永久增加168点近防,,60,21,42000,,1100000
531100003,,0,3,0,0,|n|永久增加8点近防,0,,,近防加强,9,0$,,,2,,0,,3,,,,71100011,0,被动技能，永久增加176点近防,,60,22,44000,,1150000
531100003,,0,3,0,0,|n|永久增加8点近防,0,,,近防加强,9,0$,,,2,,0,,3,,,,71100011,0,被动技能，永久增加184点近防,,60,23,46000,,1200000
531100003,,0,3,0,0,|n|永久增加8点近防,0,,,近防加强,9,0$,,,2,,0,,3,,,,71100011,0,被动技能，永久增加192点近防,,60,24,48000,,1250000
531100003,,0,3,0,0,|n|永久增加8点近防,0,,,近防加强,9,0$,,,2,,0,,3,,,,71100011,0,被动技能，永久增加200点近防,,60,25,50000,,1300000
531100003,,0,3,0,0,|n|永久增加8点近防,0,,,近防加强,9,0$,,,2,,0,,3,,,,71100011,0,被动技能，永久增加208点近防,,60,26,52000,,1350000
531100003,,0,3,0,0,|n|永久增加8点近防,0,,,近防加强,9,0$,,,2,,0,,3,,,,71100011,0,被动技能，永久增加216点近防,,60,27,54000,,1400000
531100003,,0,3,0,0,|n|永久增加8点近防,0,,,近防加强,9,0$,,,2,,0,,3,,,,71100011,0,被动技能，永久增加224点近防,,60,28,56000,,1450000
531100003,,0,3,0,0,|n|永久增加8点近防,0,,,近防加强,9,0$,,,2,,0,,3,,,,71100011,0,被动技能，永久增加232点近防,,60,29,58000,,1500000
531100003,,0,3,0,0,|n|永久增加8点近防,0,,,近防加强,9,0$,,,2,,0,,3,,,,71100011,0,被动技能，永久增加240点近防,,60,30,60000,,1550000
531100003,,0,3,0,0,|n|永久增加8点近防,0,,,近防加强,9,0$,,,2,,0,,3,,,,71100011,0,被动技能，永久增加248点近防,,60,31,62000,,1600000
531100003,,0,3,0,0,|n|永久增加8点近防,0,,,近防加强,9,0$,,,2,,0,,3,,,,71100011,0,被动技能，永久增加256点近防,,60,32,64000,,1700000
531100003,,0,3,0,0,|n|永久增加8点近防,0,,,近防加强,9,0$,,,2,,0,,3,,,,71100011,0,被动技能，永久增加264点近防,,60,33,66000,,1800000
531100003,,0,3,0,0,|n|永久增加8点近防,0,,,近防加强,9,0$,,,2,,0,,3,,,,71100011,0,被动技能，永久增加272点近防,,60,34,68000,,1900000
531100003,,0,3,0,0,|n|永久增加8点近防,0,,,近防加强,9,0$,,,2,,0,,3,,,,71100011,0,被动技能，永久增加280点近防,,60,35,70000,,2000000
531100003,,0,3,0,0,|n|永久增加8点近防,0,,,近防加强,9,0$,,,2,,0,,3,,,,71100011,0,被动技能，永久增加288点近防,,60,36,72000,,2100000
531100003,,0,3,0,0,|n|永久增加8点近防,0,,,近防加强,9,0$,,,2,,0,,3,,,,71100011,0,被动技能，永久增加296点近防,,60,37,74000,,2200000
531100003,,0,3,0,0,|n|永久增加8点近防,0,,,近防加强,9,0$,,,2,,0,,3,,,,71100011,0,被动技能，永久增加304点近防,,60,38,76000,,2300000
531100003,,0,3,0,0,|n|永久增加8点近防,0,,,近防加强,9,0$,,,2,,0,,3,,,,71100011,0,被动技能，永久增加312点近防,,60,39,78000,,2400000
531100003,,0,3,0,0,|n|永久增加8点近防,0,,,近防加强,9,0$,,,2,,0,,3,,,,71100011,0,被动技能，永久增加320点近防,,60,40,80000,,2500000
531100003,,0,3,0,0,|n|永久增加8点近防,0,,,近防加强,9,0$,,,2,,0,,3,,,,71100011,0,被动技能，永久增加328点近防,,60,41,82000,,3000000
531100003,,0,3,0,0,|n|永久增加8点近防,0,,,近防加强,9,0$,,,2,,0,,3,,,,71100011,0,被动技能，永久增加336点近防,,60,42,84000,,3500000
531100003,,0,3,0,0,|n|永久增加8点近防,0,,,近防加强,9,0$,,,2,,0,,3,,,,71100011,0,被动技能，永久增加344点近防,,60,43,86000,,4000000
531100003,,0,3,0,0,|n|永久增加8点近防,0,,,近防加强,9,0$,,,2,,0,,3,,,,71100011,0,被动技能，永久增加352点近防,,60,44,88000,,4500000
531100003,,0,3,0,0,|n|永久增加8点近防,0,,,近防加强,9,0$,,,2,,0,,3,,,,71100011,0,被动技能，永久增加360点近防,,60,45,90000,,5000000
531100003,,0,3,0,0,|n|永久增加8点近防,0,,,近防加强,9,0$,,,2,,0,,3,,,,71100011,0,被动技能，永久增加368点近防,,60,46,92000,,5500000
531100003,,0,3,0,0,|n|永久增加8点近防,0,,,近防加强,9,0$,,,2,,0,,3,,,,71100011,0,被动技能，永久增加376点近防,,60,47,94000,,6000000
531100003,,0,3,0,0,|n|永久增加8点近防,0,,,近防加强,9,0$,,,2,,0,,3,,,,71100011,0,被动技能，永久增加384点近防,,60,48,96000,,6500000
531100003,,0,3,0,0,|n|永久增加8点近防,0,,,近防加强,9,0$,,,2,,0,,3,,,,71100011,0,被动技能，永久增加392点近防,,60,49,98000,,7000000
531100003,,0,3,0,0,|n|永久增加8点近防,0,,,近防加强,9,0$,,,2,,0,,3,,,,71100011,0,被动技能，永久增加400点近防,,60,50,100000,,7500000
570000044,0,,,15000,0,,0,,,,,,,,,0,,,,,,0,,,,,,,,,
530000001,200,0,3,2500,0,|n|单体攻击|n|攻击+15,5,0,0,劈山,1,0$,0,0,1,610000054,0,590000437,4,1,2,,53000008,-24,单体攻击|n|攻击+15,,5,1,28,,0
530000001,200,0,3,2500,0,|n|单体攻击|n|攻击+15,5,0,0,劈山,1,0$,0,0,1,610000054,0,590000437,4,1,2,,53000008,-28,单体攻击|n|攻击+24,,13,2,105,,0
530000001,200,0,3,2500,0,|n|单体攻击|n|攻击+15,5,0,0,劈山,1,0$,0,0,1,610000054,0,590000437,4,1,2,,53000008,-32,单体攻击|n|攻击+35,,21,3,510,,0
530000001,200,0,3,2500,0,|n|单体攻击|n|攻击+15,5,0,0,劈山,1,0$,0,0,1,610000054,0,590000437,4,1,2,,53000008,-36,单体攻击|n|攻击+48,,29,4,1264,,0
530000001,200,0,3,2500,0,|n|单体攻击|n|攻击+15,5,0,0,劈山,1,0$,0,0,1,610000054,0,590000437,4,1,2,,53000008,-40,单体攻击|n|攻击+63,,37,5,4164,,0
530000001,200,0,3,2500,0,|n|单体攻击|n|攻击+15,5,0,0,劈山,1,0$,0,0,1,610000054,0,590000437,4,1,2,,53000008,-44,单体攻击|n|攻击+80,,45,6,6792,,0
530000001,200,0,3,2500,0,|n|单体攻击|n|攻击+15,5,0,0,劈山,1,0$,0,0,1,610000054,0,590000437,4,1,2,,53000008,-48,单体攻击|n|攻击+99,,53,7,10225,,0
530000001,200,0,3,2500,0,|n|单体攻击|n|攻击+15,5,0,0,劈山,1,0$,0,0,1,610000054,0,590000437,4,1,2,,53000008,-52,单体攻击|n|攻击+120,,61,8,14531,,0
530000001,200,0,3,2500,0,|n|单体攻击|n|攻击+15,5,0,0,劈山,1,0$,0,0,1,610000054,0,590000437,4,1,2,,53000008,-56,单体攻击|n|攻击+143,,69,9,19774,,0
530000001,200,0,3,2500,0,|n|单体攻击|n|攻击+15,5,0,0,劈山,1,0$,0,0,1,610000054,0,590000437,4,1,2,,53000008,-60,单体攻击|n|攻击+168,,77,10,26013,,0
530000006,20,1,3,60000,0,|n|群体攻击5个|n|对周围目标造成110%伤害，并降低其15%攻击力（持续10秒）,0,,0,天煞,6,0$,188810026,1,1,,0,188810010,4,0,2,,53000009,-260,群体攻击5个|n|对周围目标造成110%伤害，并降低其15%攻击力（持续10秒）,,30,1,2465,,0
530000006,20,1,3,60000,0,|n|群体攻击5个|n|对周围目标造成110%伤害，并降低其15%攻击力（持续10秒）,0,,0,天煞,6,0$,188810026,1,1,,0,188810010,4,0,2,,53000009,-286,群体攻击5个|n|对周围目标造成112%伤害，并降低其16%攻击力（持续10秒）,,40,2,3624,,0
530000006,20,1,3,60000,0,|n|群体攻击5个|n|对周围目标造成110%伤害，并降低其15%攻击力（持续10秒）,0,,0,天煞,6,0$,188810026,1,1,,0,188810010,4,0,2,,53000009,-312,群体攻击5个|n|对周围目标造成114%伤害，并降低其17%攻击力（持续10秒）,,45,3,5060,,0
530000006,20,1,3,60000,0,|n|群体攻击5个|n|对周围目标造成110%伤害，并降低其15%攻击力（持续10秒）,0,,0,天煞,6,0$,188810026,1,1,,0,188810010,4,0,2,,53000009,-338,群体攻击5个|n|对周围目标造成116%伤害，并降低其18%攻击力（持续10秒）,,50,4,6792,,0
530000006,20,1,3,60000,0,|n|群体攻击5个|n|对周围目标造成110%伤害，并降低其15%攻击力（持续10秒）,0,,0,天煞,6,0$,188810026,1,1,,0,188810010,4,0,2,,53000009,-364,群体攻击5个|n|对周围目标造成118%伤害，并降低其19%攻击力（持续10秒）,,55,5,8839,,0
530000006,20,1,3,60000,0,|n|群体攻击5个|n|对周围目标造成110%伤害，并降低其15%攻击力（持续10秒）,0,,0,天煞,6,0$,188810026,1,1,,0,188810010,4,0,2,,53000009,-390,群体攻击5个|n|对周围目标造成120%伤害，并降低其20%攻击力（持续10秒）,,60,6,11217,,0
530000006,20,1,3,60000,0,|n|群体攻击5个|n|对周围目标造成110%伤害，并降低其15%攻击力（持续10秒）,0,,0,天煞,6,0$,188810026,1,1,,0,188810010,4,0,2,,53000009,-416,群体攻击5个|n|对周围目标造成122%伤害，并降低其21%攻击力（持续10秒）,,65,7,13943,,0
530000006,20,1,3,60000,0,|n|群体攻击5个|n|对周围目标造成110%伤害，并降低其15%攻击力（持续10秒）,0,,0,天煞,6,0$,188810026,1,1,,0,188810010,4,0,2,,53000009,-442,群体攻击5个|n|对周围目标造成124%伤害，并降低其22%攻击力（持续10秒）,,70,8,17032,,0
530000006,20,1,3,60000,0,|n|群体攻击5个|n|对周围目标造成110%伤害，并降低其15%攻击力（持续10秒）,0,,0,天煞,6,0$,188810026,1,1,,0,188810010,4,0,2,,53000009,-468,群体攻击5个|n|对周围目标造成126%伤害，并降低其23%攻击力（持续10秒）,,75,9,20498,,0
530000006,20,1,3,60000,0,|n|群体攻击5个|n|对周围目标造成110%伤害，并降低其15%攻击力（持续10秒）,0,,0,天煞,6,0$,188810026,1,1,,0,188810010,4,0,2,,53000009,-494,群体攻击5个|n|对周围目标造成130%伤害，并降低其25%攻击力（持续10秒）,,80,10,24357,,0
770000003,0,1,0,0,0,,0,,,爆炸水晶伤害技能,770000003,0$,770000003,1,1,0,0,530000003,5,1,2,0,75100009,0,爆炸水晶片伤技能,,0,1,0,,0
530000011,2,0,3,800,0,对目标造成一次普通攻击伤害。,4,0,0,百战,0,0$,0,0,0,610000073,0,188810010,4,1,3,0,53000011,0,对目标造成一次普通攻击伤害。,,1,1,0,,0
752000002,2,,,10000,0,,15,,,,,,580000016,0,,0,,581000002,,,,0,,,,,,,,,
550000004,2,,,0,0,,3,,,,,,,,,0,,,,,,0,,,,,,,,,
770000005,0,,,0,0,,0,0,0,,,,510000005,0,,0,,510000033,,0,3,0,,,,,,,,,
531100004,,0,3,0,0,|n|永久增加8点远防,0,,,远防加强,10,0$,,,2,,0,,3,,,,71100012,0,被动技能，永久增加8点远防,,60,1,2000,,100000
531100004,,0,3,0,0,|n|永久增加8点远防,0,,,远防加强,10,0$,,,2,,0,,3,,,,71100012,0,被动技能，永久增加16点远防,,60,2,4000,,150000
531100004,,0,3,0,0,|n|永久增加8点远防,0,,,远防加强,10,0$,,,2,,0,,3,,,,71100012,0,被动技能，永久增加24点远防,,60,3,6000,,200000
531100004,,0,3,0,0,|n|永久增加8点远防,0,,,远防加强,10,0$,,,2,,0,,3,,,,71100012,0,被动技能，永久增加32点远防,,60,4,8000,,250000
531100004,,0,3,0,0,|n|永久增加8点远防,0,,,远防加强,10,0$,,,2,,0,,3,,,,71100012,0,被动技能，永久增加40点远防,,60,5,10000,,300000
531100004,,0,3,0,0,|n|永久增加8点远防,0,,,远防加强,10,0$,,,2,,0,,3,,,,71100012,0,被动技能，永久增加48点远防,,60,6,12000,,350000
531100004,,0,3,0,0,|n|永久增加8点远防,0,,,远防加强,10,0$,,,2,,0,,3,,,,71100012,0,被动技能，永久增加56点远防,,60,7,14000,,400000
531100004,,0,3,0,0,|n|永久增加8点远防,0,,,远防加强,10,0$,,,2,,0,,3,,,,71100012,0,被动技能，永久增加64点远防,,60,8,16000,,450000
531100004,,0,3,0,0,|n|永久增加8点远防,0,,,远防加强,10,0$,,,2,,0,,3,,,,71100012,0,被动技能，永久增加72点远防,,60,9,18000,,500000
531100004,,0,3,0,0,|n|永久增加8点远防,0,,,远防加强,10,0$,,,2,,0,,3,,,,71100012,0,被动技能，永久增加80点远防,,60,10,20000,,550000
531100004,,0,3,0,0,|n|永久增加8点远防,0,,,远防加强,10,0$,,,2,,0,,3,,,,71100012,0,被动技能，永久增加88点远防,,60,11,22000,,600000
531100004,,0,3,0,0,|n|永久增加8点远防,0,,,远防加强,10,0$,,,2,,0,,3,,,,71100012,0,被动技能，永久增加96点远防,,60,12,24000,,650000
531100004,,0,3,0,0,|n|永久增加8点远防,0,,,远防加强,10,0$,,,2,,0,,3,,,,71100012,0,被动技能，永久增加104点远防,,60,13,26000,,700000
531100004,,0,3,0,0,|n|永久增加8点远防,0,,,远防加强,10,0$,,,2,,0,,3,,,,71100012,0,被动技能，永久增加112点远防,,60,14,28000,,750000
531100004,,0,3,0,0,|n|永久增加8点远防,0,,,远防加强,10,0$,,,2,,0,,3,,,,71100012,0,被动技能，永久增加120点远防,,60,15,30000,,800000
531100004,,0,3,0,0,|n|永久增加8点远防,0,,,远防加强,10,0$,,,2,,0,,3,,,,71100012,0,被动技能，永久增加128点远防,,60,16,32000,,850000
531100004,,0,3,0,0,|n|永久增加8点远防,0,,,远防加强,10,0$,,,2,,0,,3,,,,71100012,0,被动技能，永久增加136点远防,,60,17,34000,,900000
531100004,,0,3,0,0,|n|永久增加8点远防,0,,,远防加强,10,0$,,,2,,0,,3,,,,71100012,0,被动技能，永久增加144点远防,,60,18,36000,,950000
531100004,,0,3,0,0,|n|永久增加8点远防,0,,,远防加强,10,0$,,,2,,0,,3,,,,71100012,0,被动技能，永久增加152点远防,,60,19,38000,,1000000
531100004,,0,3,0,0,|n|永久增加8点远防,0,,,远防加强,10,0$,,,2,,0,,3,,,,71100012,0,被动技能，永久增加160点远防,,60,20,40000,,1050000
531100004,,0,3,0,0,|n|永久增加8点远防,0,,,远防加强,10,0$,,,2,,0,,3,,,,71100012,0,被动技能，永久增加168点远防,,60,21,42000,,1100000
531100004,,0,3,0,0,|n|永久增加8点远防,0,,,远防加强,10,0$,,,2,,0,,3,,,,71100012,0,被动技能，永久增加176点远防,,60,22,44000,,1150000
531100004,,0,3,0,0,|n|永久增加8点远防,0,,,远防加强,10,0$,,,2,,0,,3,,,,71100012,0,被动技能，永久增加184点远防,,60,23,46000,,1200000
531100004,,0,3,0,0,|n|永久增加8点远防,0,,,远防加强,10,0$,,,2,,0,,3,,,,71100012,0,被动技能，永久增加192点远防,,60,24,48000,,1250000
531100004,,0,3,0,0,|n|永久增加8点远防,0,,,远防加强,10,0$,,,2,,0,,3,,,,71100012,0,被动技能，永久增加200点远防,,60,25,50000,,1300000
531100004,,0,3,0,0,|n|永久增加8点远防,0,,,远防加强,10,0$,,,2,,0,,3,,,,71100012,0,被动技能，永久增加208点远防,,60,26,52000,,1350000
531100004,,0,3,0,0,|n|永久增加8点远防,0,,,远防加强,10,0$,,,2,,0,,3,,,,71100012,0,被动技能，永久增加216点远防,,60,27,54000,,1400000
531100004,,0,3,0,0,|n|永久增加8点远防,0,,,远防加强,10,0$,,,2,,0,,3,,,,71100012,0,被动技能，永久增加224点远防,,60,28,56000,,1450000
531100004,,0,3,0,0,|n|永久增加8点远防,0,,,远防加强,10,0$,,,2,,0,,3,,,,71100012,0,被动技能，永久增加232点远防,,60,29,58000,,1500000
531100004,,0,3,0,0,|n|永久增加8点远防,0,,,远防加强,10,0$,,,2,,0,,3,,,,71100012,0,被动技能，永久增加240点远防,,60,30,60000,,1550000
531100004,,0,3,0,0,|n|永久增加8点远防,0,,,远防加强,10,0$,,,2,,0,,3,,,,71100012,0,被动技能，永久增加248点远防,,60,31,62000,,1600000
531100004,,0,3,0,0,|n|永久增加8点远防,0,,,远防加强,10,0$,,,2,,0,,3,,,,71100012,0,被动技能，永久增加256点远防,,60,32,64000,,1700000
531100004,,0,3,0,0,|n|永久增加8点远防,0,,,远防加强,10,0$,,,2,,0,,3,,,,71100012,0,被动技能，永久增加264点远防,,60,33,66000,,1800000
531100004,,0,3,0,0,|n|永久增加8点远防,0,,,远防加强,10,0$,,,2,,0,,3,,,,71100012,0,被动技能，永久增加272点远防,,60,34,68000,,1900000
531100004,,0,3,0,0,|n|永久增加8点远防,0,,,远防加强,10,0$,,,2,,0,,3,,,,71100012,0,被动技能，永久增加280点远防,,60,35,70000,,2000000
531100004,,0,3,0,0,|n|永久增加8点远防,0,,,远防加强,10,0$,,,2,,0,,3,,,,71100012,0,被动技能，永久增加288点远防,,60,36,72000,,2100000
531100004,,0,3,0,0,|n|永久增加8点远防,0,,,远防加强,10,0$,,,2,,0,,3,,,,71100012,0,被动技能，永久增加296点远防,,60,37,74000,,2200000
531100004,,0,3,0,0,|n|永久增加8点远防,0,,,远防加强,10,0$,,,2,,0,,3,,,,71100012,0,被动技能，永久增加304点远防,,60,38,76000,,2300000
531100004,,0,3,0,0,|n|永久增加8点远防,0,,,远防加强,10,0$,,,2,,0,,3,,,,71100012,0,被动技能，永久增加312点远防,,60,39,78000,,2400000
531100004,,0,3,0,0,|n|永久增加8点远防,0,,,远防加强,10,0$,,,2,,0,,3,,,,71100012,0,被动技能，永久增加320点远防,,60,40,80000,,2500000
531100004,,0,3,0,0,|n|永久增加8点远防,0,,,远防加强,10,0$,,,2,,0,,3,,,,71100012,0,被动技能，永久增加328点远防,,60,41,82000,,3000000
531100004,,0,3,0,0,|n|永久增加8点远防,0,,,远防加强,10,0$,,,2,,0,,3,,,,71100012,0,被动技能，永久增加336点远防,,60,42,84000,,3500000
531100004,,0,3,0,0,|n|永久增加8点远防,0,,,远防加强,10,0$,,,2,,0,,3,,,,71100012,0,被动技能，永久增加344点远防,,60,43,86000,,4000000
531100004,,0,3,0,0,|n|永久增加8点远防,0,,,远防加强,10,0$,,,2,,0,,3,,,,71100012,0,被动技能，永久增加352点远防,,60,44,88000,,4500000
531100004,,0,3,0,0,|n|永久增加8点远防,0,,,远防加强,10,0$,,,2,,0,,3,,,,71100012,0,被动技能，永久增加360点远防,,60,45,90000,,5000000
531100004,,0,3,0,0,|n|永久增加8点远防,0,,,远防加强,10,0$,,,2,,0,,3,,,,71100012,0,被动技能，永久增加368点远防,,60,46,92000,,5500000
531100004,,0,3,0,0,|n|永久增加8点远防,0,,,远防加强,10,0$,,,2,,0,,3,,,,71100012,0,被动技能，永久增加376点远防,,60,47,94000,,6000000
531100004,,0,3,0,0,|n|永久增加8点远防,0,,,远防加强,10,0$,,,2,,0,,3,,,,71100012,0,被动技能，永久增加384点远防,,60,48,96000,,6500000
531100004,,0,3,0,0,|n|永久增加8点远防,0,,,远防加强,10,0$,,,2,,0,,3,,,,71100012,0,被动技能，永久增加392点远防,,60,49,98000,,7000000
531100004,,0,3,0,0,|n|永久增加8点远防,0,,,远防加强,10,0$,,,2,,0,,3,,,,71100012,0,被动技能，永久增加400点远防,,60,50,100000,,7500000
781000009,2,,,5000,0,,0,0,0,,,,510000005,0,,610000005,,188810018,,0,3,,,,,,,,,,
751000016,0,1,0,5000,0,,0,,,灵守四方（近）,751000016,0$,,,1,,0,,3,,,,75100007,0,召唤四圣·玄武，为玩家增加近攻防御力。,,0,0,0,,0
751000016,0,1,0,5000,0,,0,,,灵守四方（近）,751000016,0$,,,1,,0,,3,,,,75100007,0,召唤四圣·玄武，为玩家增加15近攻防御力。,,0,1,0,,30
751000016,0,1,0,5000,0,,0,,,灵守四方（近）,751000016,0$,,,1,,0,,3,,,,75100007,0,召唤四圣·玄武，为玩家增加28近攻防御力。,,0,2,0,,30
751000016,0,1,0,5000,0,,0,,,灵守四方（近）,751000016,0$,,,1,,0,,3,,,,75100007,0,召唤四圣·玄武，为玩家增加40近攻防御力。,,0,3,0,,30
751000016,0,1,0,5000,0,,0,,,灵守四方（近）,751000016,0$,,,1,,0,,3,,,,75100007,0,召唤四圣·玄武，为玩家增加67近攻防御力。,,0,4,0,,30
751000016,0,1,0,5000,0,,0,,,灵守四方（近）,751000016,0$,,,1,,0,,3,,,,75100007,0,召唤四圣·玄武，为玩家增加108近攻防御力。,,0,5,0,,30
751000016,0,1,0,5000,0,,0,,,灵守四方（近）,751000016,0$,,,1,,0,,3,,,,75100007,0,召唤四圣·玄武，为玩家增加220近攻防御力。,,0,6,0,,30
751000016,0,1,0,5000,0,,0,,,灵守四方（近）,751000016,0$,,,1,,0,,3,,,,75100007,0,召唤四圣·玄武，为玩家增加428近攻防御力。,,0,7,0,,30
751000016,0,1,0,5000,0,,0,,,灵守四方（近）,751000016,0$,,,1,,0,,3,,,,75100007,0,召唤四圣·玄武，为玩家增加547近攻防御力。,,0,8,0,,30
751000016,0,1,0,5000,0,,0,,,灵守四方（近）,751000016,0$,,,1,,0,,3,,,,75100007,0,召唤四圣·玄武，为玩家增加557近攻防御力。,,0,9,0,,60
751000016,0,1,0,5000,0,,0,,,灵守四方（近）,751000016,0$,,,1,,0,,3,,,,75100007,0,召唤四圣·玄武，为玩家增加619近攻防御力。,,0,10,0,,90
530000003,20,0,3,10000,0,|n|单体攻击|n|攻击+30|n|使对方降低50%的移动速度持续2秒|n|附加250点命中,15,0,0,破魔,3,0$,188810024,0,1,610000058,0,530000008,4,1,3,,53000003,-104,单体攻击|n|攻击+30|n|使对方降低50%的移动速度持续2秒|n|附加250点命中,,15,1,167,,0
530000003,20,0,3,10000,0,|n|单体攻击|n|攻击+30|n|使对方降低50%的移动速度持续2秒|n|附加250点命中,15,0,0,破魔,3,0$,188810024,0,1,610000058,0,530000008,4,1,3,,53000003,-120,单体攻击|n|攻击+38|n|使对方降低50%的移动速度持续2.5秒|n|附加300点命中,,21,2,510,,0
530000003,20,0,3,10000,0,|n|单体攻击|n|攻击+30|n|使对方降低50%的移动速度持续2秒|n|附加250点命中,15,0,0,破魔,3,0$,188810024,0,1,610000058,0,530000008,4,1,3,,53000003,-135,单体攻击|n|攻击+48|n|使对方降低50%的移动速度持续3秒|n|附加350点命中,,28,3,1074,,0
530000003,20,0,3,10000,0,|n|单体攻击|n|攻击+30|n|使对方降低50%的移动速度持续2秒|n|附加250点命中,15,0,0,破魔,3,0$,188810024,0,1,610000058,0,530000008,4,1,3,,53000003,-151,单体攻击|n|攻击+60|n|使对方降低50%的移动速度持续3.5秒|n|附加400点命中,,35,4,3624,,0
530000003,20,0,3,10000,0,|n|单体攻击|n|攻击+30|n|使对方降低50%的移动速度持续2秒|n|附加250点命中,15,0,0,破魔,3,0$,188810024,0,1,610000058,0,530000008,4,1,3,,53000003,-166,单体攻击|n|攻击+74|n|使对方降低50%的移动速度持续4秒|n|附加450点命中,,42,5,5716,,0
530000003,20,0,3,10000,0,|n|单体攻击|n|攻击+30|n|使对方降低50%的移动速度持续2秒|n|附加250点命中,15,0,0,破魔,3,0$,188810024,0,1,610000058,0,530000008,4,1,3,,53000003,-182,单体攻击|n|攻击+90|n|使对方降低50%的移动速度持续4.5秒|n|附加500点命中,,49,6,8403,,0
530000003,20,0,3,10000,0,|n|单体攻击|n|攻击+30|n|使对方降低50%的移动速度持续2秒|n|附加250点命中,15,0,0,破魔,3,0$,188810024,0,1,610000058,0,530000008,4,1,3,,53000003,-198,单体攻击|n|攻击+108|n|使对方降低50%的移动速度持续5秒|n|附加550点命中,,56,7,11734,,0
530000003,20,0,3,10000,0,|n|单体攻击|n|攻击+30|n|使对方降低50%的移动速度持续2秒|n|附加250点命中,15,0,0,破魔,3,0$,188810024,0,1,610000058,0,530000008,4,1,3,,53000003,-213,单体攻击|n|攻击+128|n|使对方降低50%的移动速度持续5.5秒|n|附加600点命中,,63,8,15751,,0
530000003,20,0,3,10000,0,|n|单体攻击|n|攻击+30|n|使对方降低50%的移动速度持续2秒|n|附加250点命中,15,0,0,破魔,3,0$,188810024,0,1,610000058,0,530000008,4,1,3,,53000003,-229,单体攻击|n|攻击+150|n|使对方降低50%的移动速度持续6秒|n|附加650点命中,,70,9,20498,,0
